filename,width,height,class,xmin,ymin,xmax,ymax
agri_0_8490_jpeg.rf.9edf110ae1f1c05740d11c3ca9e96215.jpg,832,832,crop,200,345,715,639
agri_0_7866_jpeg.rf.5ba48a1680fefbb517d5ad5f97d1463c.jpg,832,832,crop,0,0,832,832
agri_0_7842_jpeg.rf.d519167541d4bd497c40433eb25fdaf5.jpg,832,832,weed,8,356,421,580
agri_0_7842_jpeg.rf.d519167541d4bd497c40433eb25fdaf5.jpg,832,832,weed,106,18,519,268
agri_0_7842_jpeg.rf.d519167541d4bd497c40433eb25fdaf5.jpg,832,832,weed,588,296,767,466
agri_0_7842_jpeg.rf.d519167541d4bd497c40433eb25fdaf5.jpg,832,832,weed,638,4,832,198
agri_0_6468_jpeg.rf.2b1082f28d4a7227cf474fcb3715fe00.jpg,832,832,weed,58,250,686,771
agri_0_7868_jpeg.rf.73eb135cfe06bed2045c2e1db5fa4447.jpg,832,832,weed,164,364,830,832
agri_0_8698_jpeg.rf.949ba7a846944f0c9ecf2648e4392174.jpg,832,832,weed,291,291,520,479
agri_0_8698_jpeg.rf.949ba7a846944f0c9ecf2648e4392174.jpg,832,832,weed,36,483,330,777
agri_0_8489_jpeg.rf.dfd86a70d13968c29f99fd05bb1f4707.jpg,832,832,crop,0,0,832,785
agri_0_8518_jpeg.rf.906fa6d3e8848324099fa1ed64802325.jpg,832,832,weed,211,212,682,751
agri_0_8058_jpeg.rf.ecede8acc69c3b077192350c2365f5e0.jpg,832,832,crop,76,52,767,711
agri_0_7844_jpeg.rf.6aba58b395af5dc188e5871e128975ed.jpg,832,832,weed,146,174,710,616
agri_0_7844_jpeg.rf.6aba58b395af5dc188e5871e128975ed.jpg,832,832,weed,642,517,832,756
agri_0_8642_jpeg.rf.3b62e96d876b6a2fed33d64cd6bcf6a5.jpg,832,832,weed,26,185,720,676
agri_0_6547_jpeg.rf.563e964bbf2af6c75d5f28296605b1fb.jpg,832,832,crop,63,0,696,740
agri_0_6547_jpeg.rf.563e964bbf2af6c75d5f28296605b1fb.jpg,832,832,crop,455,450,822,832
agri_0_8062_jpeg.rf.43f415c2116c804f2222424b219b40c2.jpg,832,832,weed,158,160,723,674
agri_0_8496_jpeg.rf.a5242113b9d932d6fa2ac9aa11d6d6e7.jpg,832,832,weed,273,330,530,563
agri_0_8496_jpeg.rf.a5242113b9d932d6fa2ac9aa11d6d6e7.jpg,832,832,weed,32,0,335,287
agri_0_6708_jpeg.rf.20fddcfcb30006341671b33902d0fbd3.jpg,832,832,weed,29,91,552,730
agri_0_8485_jpeg.rf.5db72f68033e1e11689230e967666fc5.jpg,832,832,crop,0,0,780,827
agri_0_6831_jpeg.rf.8c2fff7c3f67d1a4b4343bd5dd0b3f23.jpg,832,832,crop,0,0,832,832
agri_0_6504_jpeg.rf.6871f95306bdc27b517d73b709c37872.jpg,832,832,crop,0,10,791,774
agri_0_8297_jpeg.rf.a9878e0186a680ea6054f5fb3cc68b1b.jpg,832,832,weed,188,184,764,649
agri_0_6292_jpeg.rf.1571718ee8dde7a4a3af0508b491ee9f.jpg,832,832,weed,0,6,632,831
agri_0_8671_jpeg.rf.4ee0590eb381bdde1996bd74c3260020.jpg,832,832,weed,52,67,802,738
agri_0_7856_jpeg.rf.15884eb3a81b88fda7f4b197f0bd62ec.jpg,832,832,weed,156,208,733,626
agri_0_8747_jpeg.rf.b62fd522a961531605cacb45ee6cddef.jpg,832,832,weed,56,64,816,760
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,129,174,178,249
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,247,193,364,325
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,309,358,392,459
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,411,371,512,472
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,524,309,675,471
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,517,39,575,210
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,613,136,679,208
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,439,212,478,277
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,64,291,139,357
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,176,605,283,663
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,762,176,832,259
agri_0_6461_jpeg.rf.29aef1b37e4c2029e77cd43eb6c3b019.jpg,832,832,crop,707,39,832,164
agri_0_7865_jpeg.rf.0cc4583e656083f1173bd2873e2b1b8b.jpg,832,832,weed,146,226,704,795
agri_0_8516_jpeg.rf.cb3d20fe5e5e17df8a1a567fe690d1c8.jpg,832,832,weed,213,283,790,647
agri_0_8107_jpeg.rf.182b5587e3c0dce246b79d6c6df4f683.jpg,832,832,weed,76,148,702,640
agri_0_6581_jpeg.rf.0bf67756d4724228992facc4f755a01a.jpg,832,832,weed,198,174,660,667
agri_0_8655_jpeg.rf.e62de283bda7539ccdaaa961b62bafbd.jpg,832,832,weed,177,197,772,663
agri_0_81_jpeg.rf.d11c881af28dbf8eb96f9f9937a9eaf6.jpg,832,832,crop,219,138,541,796
agri_0_6707_jpeg.rf.5d54dba27aa07c58b681d10aeeb58aa7.jpg,832,832,crop,137,0,762,832
agri_0_8034_jpeg.rf.d28c04c72f27dac382f11a1a654ca13e.jpg,832,832,crop,26,187,791,684
agri_0_8034_jpeg.rf.d28c04c72f27dac382f11a1a654ca13e.jpg,832,832,crop,284,4,790,251
agri_0_7018_jpeg.rf.7c468654993ac5ba8b705025a64555af.jpg,832,832,weed,181,209,522,526
agri_0_8482_jpeg.rf.7a2d75d6fb1a86d5444106fa9d60198f.jpg,832,832,crop,0,0,770,763
agri_0_6498_jpeg.rf.0e1b39e0eaf66d866c82023fade14b93.jpg,832,832,weed,201,38,731,747
agri_0_8409_jpeg.rf.07259f7abd1c8af829a3e69e96940d26.jpg,832,832,weed,108,151,749,646
agri_0_8046_jpeg.rf.da34646d00905860af7a318923678279.jpg,832,832,weed,150,262,645,569
agri_0_8073_jpeg.rf.a17efe6692a94eae2cffd3bba68c9502.jpg,832,832,weed,114,192,674,598
agri_0_6326_jpeg.rf.2b214f7d2f3482b06e9d49fdcc1ce0cc.jpg,832,832,weed,43,26,758,726
agri_0_815_jpeg.rf.2a327e2d8c13cbd8dce2f1a456bf7fec.jpg,832,832,crop,37,10,611,650
agri_0_815_jpeg.rf.2a327e2d8c13cbd8dce2f1a456bf7fec.jpg,832,832,crop,442,304,830,829
agri_0_6312_jpeg.rf.64784f113e0ce4efacdd2edb73305aca.jpg,832,832,weed,122,119,541,720
agri_0_6993_jpeg.rf.a7f538b5a83739316376e5a7003fa901.jpg,832,832,weed,120,212,783,830
agri_0_8104_jpeg.rf.d3712b5feccb46dd08dd8ccc9bde6e9c.jpg,832,832,crop,112,0,789,832
agri_0_7878_jpeg.rf.3541135cd4f6fb45bb092f68d6f66446.jpg,832,832,crop,28,47,801,787
agri_0_8029_jpeg.rf.1de1a24526c23ce31ba9d2bd222d8252.jpg,832,832,crop,180,254,832,790
agri_0_8029_jpeg.rf.1de1a24526c23ce31ba9d2bd222d8252.jpg,832,832,crop,8,4,580,397
agri_0_815_jpeg.rf.021313cd258151ae023b061e16b90ccf.jpg,832,832,crop,149,0,832,685
agri_0_815_jpeg.rf.021313cd258151ae023b061e16b90ccf.jpg,832,832,crop,0,362,521,832
agri_0_6339_jpeg.rf.335dd1973787a4f066a1903c006de55c.jpg,832,832,weed,15,26,801,790
agri_0_8058_jpeg.rf.f198cf290ea207bb258e90efd7498a20.jpg,832,832,crop,122,181,705,722
agri_0_8440_jpeg.rf.5936ccb9a33f01e83f40893f1b90de6e.jpg,832,832,crop,0,0,832,832
agri_0_8445_jpeg.rf.d4b4c7ecc4b539a44b8a154f39017092.jpg,832,832,weed,278,184,648,557
agri_0_8141_jpeg.rf.76d55476922d849c21ec658ae365a0e0.jpg,832,832,crop,21,0,832,801
agri_0_6565_jpeg.rf.cd92c5c8fc739f3a29760f6dcd069aa7.jpg,832,832,crop,108,8,694,832
agri_0_7031_jpeg.rf.93e234f020c3d4231f020ce95526ff1f.jpg,832,832,weed,153,295,675,595
agri_0_6481_jpeg.rf.8f9067126f04a003334261fd62a1790c.jpg,832,832,weed,92,90,678,636
agri_0_823_jpeg.rf.e20363cc2189ac282b34d2ec255bc4c1.jpg,832,832,weed,255,171,644,460
agri_0_823_jpeg.rf.e20363cc2189ac282b34d2ec255bc4c1.jpg,832,832,weed,2,715,114,832
agri_0_823_jpeg.rf.e20363cc2189ac282b34d2ec255bc4c1.jpg,832,832,weed,59,2,229,96
agri_0_6610_jpeg.rf.488b91d27cc2c67bb43bd85dd7ce8153.jpg,832,832,crop,54,127,682,787
agri_0_8143_jpeg.rf.c6ad577299e00c62cd747a6be7f8da29.jpg,832,832,weed,119,112,793,801
agri_0_8157_jpeg.rf.2ea81111d7fda1bf2c58fe6f2367c9b0.jpg,832,832,crop,49,138,717,830
agri_0_838_jpeg.rf.e21ea7f263cb8e567f6f3a075251958d.jpg,832,832,crop,46,41,775,715
agri_0_838_jpeg.rf.e21ea7f263cb8e567f6f3a075251958d.jpg,832,832,crop,33,153,262,343
agri_0_8161_jpeg.rf.94146aebc504d9ab46d9295a8702dce7.jpg,832,832,crop,364,179,671,644
agri_0_6735_jpeg.rf.3eab66a3874dfa055f8a31932566f099.jpg,832,832,weed,115,38,411,436
agri_0_6735_jpeg.rf.3eab66a3874dfa055f8a31932566f099.jpg,832,832,weed,0,400,172,716
agri_0_6735_jpeg.rf.3eab66a3874dfa055f8a31932566f099.jpg,832,832,weed,628,46,814,407
agri_0_6449_jpeg.rf.58b1480f88d76ecfdc9c982a4be5b3e8.jpg,832,832,crop,103,189,719,665
agri_0_8007_jpeg.rf.abf6f70dc3e0f22bf4ed738aa6fec0e7.jpg,832,832,crop,67,68,826,829
agri_0_8516_jpeg.rf.acdf0427776e3fdedf030ba356a350c5.jpg,832,832,weed,34,270,635,673
agri_0_6907_jpeg.rf.f85a625daa450f76ed352186aae41a0a.jpg,832,832,crop,127,106,832,832
agri_0_6879_jpeg.rf.d9ee6ef0944a9ba96a1358d079b3ba99.jpg,832,832,crop,8,0,832,832
agri_0_8618_jpeg.rf.e3edabf4fed58569ae91d62492249a04.jpg,832,832,weed,328,189,742,603
agri_0_6642_jpeg.rf.0265722edada69bbda23529034f16b6f.jpg,832,832,crop,274,324,590,622
agri_0_6917_jpeg.rf.64af0094e2224ce44c3ca1f6191cd3ae.jpg,832,832,crop,8,124,813,649
agri_0_8741_jpeg.rf.03a1c8acd53a5608a865b056a938b312.jpg,832,832,crop,16,128,772,763
agri_0_8163_jpeg.rf.c22e6af765631ea734cb30ea1538ff76.jpg,832,832,weed,26,99,682,832
agri_0_6848_jpeg.rf.0deb2abc41908b8346190f27abbb2efe.jpg,832,832,crop,472,180,564,305
agri_0_6848_jpeg.rf.0deb2abc41908b8346190f27abbb2efe.jpg,832,832,crop,365,190,436,314
agri_0_6848_jpeg.rf.0deb2abc41908b8346190f27abbb2efe.jpg,832,832,crop,414,555,563,687
agri_0_6848_jpeg.rf.0deb2abc41908b8346190f27abbb2efe.jpg,832,832,crop,595,522,806,626
agri_0_6848_jpeg.rf.0deb2abc41908b8346190f27abbb2efe.jpg,832,832,crop,652,219,725,307
agri_0_6848_jpeg.rf.0deb2abc41908b8346190f27abbb2efe.jpg,832,832,crop,47,217,224,334
agri_0_6848_jpeg.rf.0deb2abc41908b8346190f27abbb2efe.jpg,832,832,crop,133,475,187,537
agri_0_6848_jpeg.rf.0deb2abc41908b8346190f27abbb2efe.jpg,832,832,crop,79,67,193,146
agri_0_6643_jpeg.rf.5c5d8bf988176645f5d3d9a9c8100892.jpg,832,832,weed,145,265,572,678
agri_0_8636_jpeg.rf.27769c06115e23424166a8111b181e67.jpg,832,832,weed,72,184,680,597
agri_0_8636_jpeg.rf.3dbae5bba478e161a94b9aeb54964734.jpg,832,832,weed,144,218,773,662
agri_0_6653_jpeg.rf.73b37e753f890762b4053cc66e90c9b5.jpg,832,832,weed,132,278,742,638
agri_0_8565_jpeg.rf.6687c53a517a932939ebc2bb3031e127.jpg,832,832,crop,170,0,751,832
agri_0_8565_jpeg.rf.6687c53a517a932939ebc2bb3031e127.jpg,832,832,crop,0,311,240,765
agri_0_8546_jpeg.rf.db444c43c30c25839b61b2b8cf417d79.jpg,832,832,weed,0,0,619,701
agri_0_8671_jpeg.rf.8d1ea7e1799074ea4056bc1efd6abec7.jpg,832,832,weed,96,122,752,678
agri_0_8141_jpeg.rf.f9e495956935a8884f0d2787a93abe4e.jpg,832,832,crop,44,83,747,809
agri_0_6604_jpeg.rf.37854739351073a244c1ee2fb072ba7d.jpg,832,832,weed,86,166,692,650
agri_0_6605_jpeg.rf.8f18f65d7504658444f76017ffac6aef.jpg,832,832,crop,102,0,832,679
agri_0_6605_jpeg.rf.8f18f65d7504658444f76017ffac6aef.jpg,832,832,crop,0,399,429,832
agri_0_8857_jpeg.rf.cce0810e41c530567b738b86ed965a78.jpg,832,832,weed,267,169,597,563
agri_0_6891_jpeg.rf.85d8ff3a5e50b4dd74514a7ff2b9e95a.jpg,832,832,weed,234,72,709,686
agri_0_6675_jpeg.rf.116e0abe43fb0128da2eec4c18e2141b.jpg,832,832,weed,87,250,716,795
agri_0_8599_jpeg.rf.f809dd178d8b9265cc76fa20d465c196.jpg,832,832,crop,0,0,832,832
agri_0_9000_jpeg.rf.07ddb588c44dc5680ac7383fa0e07c93.jpg,832,832,crop,188,203,725,707
agri_0_6904_jpeg.rf.15c320ef3e595ae2c9e8652679aa21f1.jpg,832,832,crop,262,107,802,669
agri_0_6904_jpeg.rf.15c320ef3e595ae2c9e8652679aa21f1.jpg,832,832,crop,112,308,477,804
agri_0_6523_jpeg.rf.539e917b7245aef7f7c482eb40de0ba0.jpg,832,832,crop,127,128,689,652
agri_0_8634_jpeg.rf.d1cf571e3dd539dc394d52bffa61ea01.jpg,832,832,crop,96,21,809,800
agri_0_6468_jpeg.rf.de4460925ff6fc0168bd2b55351926b6.jpg,832,832,weed,80,78,676,559
agri_0_8780_jpeg.rf.3567d1beffdf2e28c616e1d11108f56d.jpg,832,832,crop,77,171,795,749
agri_0_8675_jpeg.rf.8fcb040599072927b2eb25dd8faadfc6.jpg,832,832,weed,0,75,691,708
agri_0_8595_jpeg.rf.ef4602a50970b344b5c34cdc304e3d1b.jpg,832,832,weed,92,138,597,736
agri_0_6520_jpeg.rf.9157dccf5d1963d8c9340ecacc8b1c45.jpg,832,832,crop,20,0,832,832
agri_0_8733_jpeg.rf.49c3ccbce25891c1b61f163617cdba06.jpg,832,832,weed,226,226,746,772
agri_0_8704_jpeg.rf.ead491712c0f868ffedce0a490dcf76a.jpg,832,832,crop,0,99,752,832
agri_0_8704_jpeg.rf.ead491712c0f868ffedce0a490dcf76a.jpg,832,832,crop,444,30,823,426
agri_0_9176_jpeg.rf.905583f31ccaf82cabb9962e4d18418a.jpg,832,832,crop,9,450,343,832
agri_0_9176_jpeg.rf.905583f31ccaf82cabb9962e4d18418a.jpg,832,832,crop,178,18,742,703
agri_0_9176_jpeg.rf.905583f31ccaf82cabb9962e4d18418a.jpg,832,832,crop,97,0,433,329
agri_0_8556_jpeg.rf.fe91bdbc11450b7f58bb1b1eee02024c.jpg,832,832,crop,21,0,732,759
agri_0_8417_jpeg.rf.78dbb46b015ce9d212292005e7e2fbfe.jpg,832,832,weed,189,197,563,626
agri_0_6604_jpeg.rf.1245b62687e1547ad58e006dbe3643b5.jpg,832,832,weed,125,173,754,691
agri_0_8072_jpeg.rf.27e5a7b22c0d2854bf8493fb4fd663f9.jpg,832,832,weed,60,251,769,709
agri_0_8496_jpeg.rf.bb99e9175bd85d9a0e55d8ce90d757fe.jpg,832,832,weed,276,271,529,500
agri_0_8496_jpeg.rf.bb99e9175bd85d9a0e55d8ce90d757fe.jpg,832,832,weed,30,542,328,832
agri_0_631_jpeg.rf.032639166936ac1e4653723d736f794c.jpg,832,832,crop,146,197,801,764
agri_0_6977_jpeg.rf.0e56ded4e3c4ffe5c0f6f4dd465f7d9c.jpg,832,832,weed,296,212,773,703
agri_0_8595_jpeg.rf.d53e6435ad61e069159c605a7e9b8752.jpg,832,832,weed,92,148,606,753
agri_0_8618_jpeg.rf.54532ced4fe7993e01cf4aa97b0cf015.jpg,832,832,weed,293,354,637,698
agri_0_9030_jpeg.rf.6afe7018b5b4c28768242f92f3ee7cd4.jpg,832,832,crop,0,66,832,758
agri_0_8421_jpeg.rf.851d18e7f0e0aa8ad0f99dc7741f79ca.jpg,832,832,crop,138,143,800,787
agri_0_6547_jpeg.rf.4db8e2899522df1b4fded1b026761298.jpg,832,832,crop,134,0,818,776
agri_0_6547_jpeg.rf.4db8e2899522df1b4fded1b026761298.jpg,832,832,crop,0,333,309,792
agri_0_9172_jpeg.rf.b617e6446ed0f4056c398051510e5e3e.jpg,832,832,crop,17,26,725,752
agri_0_6643_jpeg.rf.5b16156ddc7a468b46bd2717519625fb.jpg,832,832,weed,226,110,695,590
agri_0_6605_jpeg.rf.cdda5c4ac9a1189e60ac3c0b100e6548.jpg,832,832,crop,159,0,832,726
agri_0_6605_jpeg.rf.cdda5c4ac9a1189e60ac3c0b100e6548.jpg,832,832,crop,0,402,425,832
agri_0_8583_jpeg.rf.f406ed8086acba7659df035d2db2b03b.jpg,832,832,crop,105,136,727,637
agri_0_9179_jpeg.rf.b023ea2e7f66e262e28c930fa2dc8d08.jpg,832,832,weed,91,148,796,806
agri_0_8168_jpeg.rf.1c7f6c3ada1167991fae375ef9c16e8f.jpg,832,832,weed,296,281,518,514
agri_0_8168_jpeg.rf.1c7f6c3ada1167991fae375ef9c16e8f.jpg,832,832,weed,62,536,372,806
agri_0_871_jpeg.rf.5a5f84950366ed51b3c5274808e036d3.jpg,832,832,weed,126,186,560,641
agri_0_871_jpeg.rf.5a5f84950366ed51b3c5274808e036d3.jpg,832,832,weed,435,530,609,758
agri_0_8165_jpeg.rf.98fe5895b7a23cc2115bc1e1a74ef5d2.jpg,832,832,weed,218,158,530,627
agri_0_654_jpeg.rf.8e10b0d9e93c507a9db9f06d126f5ca9.jpg,832,832,crop,0,0,811,712
agri_0_8702_jpeg.rf.9777f7f2f37a8c60b952c52cd3f27320.jpg,832,832,weed,236,79,805,749
agri_0_8565_jpeg.rf.68c4bc0a6e02dda18cca3c28a84cbbe6.jpg,832,832,crop,0,185,832,737
agri_0_8565_jpeg.rf.68c4bc0a6e02dda18cca3c28a84cbbe6.jpg,832,832,crop,336,0,782,242
agri_0_82_jpeg.rf.0b8e0277d734a180000f39f0b80a300d.jpg,832,832,weed,117,197,658,744
agri_0_82_jpeg.rf.0b8e0277d734a180000f39f0b80a300d.jpg,832,832,weed,432,5,562,106
agri_0_82_jpeg.rf.0b8e0277d734a180000f39f0b80a300d.jpg,832,832,weed,587,5,731,104
agri_0_82_jpeg.rf.0b8e0277d734a180000f39f0b80a300d.jpg,832,832,weed,256,8,389,99
agri_0_82_jpeg.rf.0b8e0277d734a180000f39f0b80a300d.jpg,832,832,weed,23,176,109,249
agri_0_82_jpeg.rf.0b8e0277d734a180000f39f0b80a300d.jpg,832,832,weed,677,351,832,520
agri_0_8642_jpeg.rf.04021bf2e6cc334bbbfcb568fe0aeaff.jpg,832,832,weed,70,108,832,733
agri_0_9032_jpeg.rf.224c53fc65b8e3a2a6bacc26d929999d.jpg,832,832,crop,14,69,832,585
agri_0_6537_jpeg.rf.a1d223c928fca03cc5396ab7e088abed.jpg,832,832,crop,100,82,802,654
agri_0_864_jpeg.rf.aa79fee42d8124aac5db21e65507dbc4.jpg,832,832,crop,130,18,832,823
agri_0_6891_jpeg.rf.3a540c44018df64f290115c335ac3e05.jpg,832,832,weed,198,52,756,724
agri_0_8698_jpeg.rf.1e138984f7c5c89e55020e9644f0cce1.jpg,832,832,weed,348,288,548,527
agri_0_8698_jpeg.rf.1e138984f7c5c89e55020e9644f0cce1.jpg,832,832,weed,61,18,370,327
agri_0_8599_jpeg.rf.4c9a6ca0531f51b2679f66f6245893f5.jpg,832,832,crop,0,0,832,832
agri_0_8585_jpeg.rf.e975186118c3dca4462a92f41636b2fc.jpg,832,832,weed,440,381,812,738
agri_0_8585_jpeg.rf.e975186118c3dca4462a92f41636b2fc.jpg,832,832,weed,394,0,596,163
agri_0_8585_jpeg.rf.e975186118c3dca4462a92f41636b2fc.jpg,832,832,weed,165,684,481,832
agri_0_899_jpeg.rf.324327d92e56b5eccb358f576076ebcb.jpg,832,832,weed,53,36,465,437
agri_0_899_jpeg.rf.324327d92e56b5eccb358f576076ebcb.jpg,832,832,weed,27,587,384,825
agri_0_899_jpeg.rf.324327d92e56b5eccb358f576076ebcb.jpg,832,832,weed,456,5,749,201
agri_0_899_jpeg.rf.324327d92e56b5eccb358f576076ebcb.jpg,832,832,weed,751,252,832,378
agri_0_8062_jpeg.rf.56cc4fc6ae768efa7d1f5b926b97c79d.jpg,832,832,weed,193,198,686,626
agri_0_6823_jpeg.rf.4e7c86e96c323a79df3a0915ae60d315.jpg,832,832,weed,86,56,630,519
agri_0_6679_jpeg.rf.5fcb6f6c397e8bd1a30371b6293794cc.jpg,832,832,weed,79,52,713,686
agri_0_6679_jpeg.rf.5fcb6f6c397e8bd1a30371b6293794cc.jpg,832,832,weed,591,366,822,600
agri_0_6679_jpeg.rf.5fcb6f6c397e8bd1a30371b6293794cc.jpg,832,832,weed,196,677,653,832
agri_0_6917_jpeg.rf.ce1aad1f3267c78dbcfc9d2ba7cfa8b5.jpg,832,832,crop,102,0,676,816
agri_0_8572_jpeg.rf.e43aad6d69e66a5cf3d9f0a1f3dd63ee.jpg,832,832,crop,0,0,801,832
agri_0_9010_jpeg.rf.0d0081d28f7c462997b0b7f824944a08.jpg,832,832,weed,73,43,832,738
agri_0_8518_jpeg.rf.f003500497c57bb8f8ed44c469b78493.jpg,832,832,weed,248,212,684,725
agri_0_8881_jpeg.rf.49a90affbdfd7c6290eac67fb967cd05.jpg,832,832,crop,101,210,765,599
agri_0_8746_jpeg.rf.7a4f325c0e1dc2f7783447d78b1f182e.jpg,832,832,weed,279,232,678,767
agri_0_8746_jpeg.rf.7a4f325c0e1dc2f7783447d78b1f182e.jpg,832,832,weed,0,19,291,756
agri_0_6814_jpeg.rf.2e2feff5c4a57a5d4b8015e9e8b897c3.jpg,832,832,crop,63,160,544,683
agri_0_6814_jpeg.rf.2e2feff5c4a57a5d4b8015e9e8b897c3.jpg,832,832,crop,407,76,752,548
agri_0_6523_jpeg.rf.1df34de181e267aa88a601f213fade58.jpg,832,832,crop,155,198,686,689
agri_0_8440_jpeg.rf.5651d4526a2af5b4e70a661eb8be3827.jpg,832,832,crop,30,29,823,782
agri_0_6653_jpeg.rf.c9d8b73127197c64b7ddceea7f5897f3.jpg,832,832,weed,223,58,682,718
agri_0_9126_jpeg.rf.2168329bb27c5316a11f93a2ae758193.jpg,832,832,crop,106,92,710,766
agri_0_8422_jpeg.rf.1e7e3a77862aaf349d00a43e948d6879.jpg,832,832,crop,81,237,832,647
agri_0_8183_jpeg.rf.e8303531dec28afbcd0dd269626e070c.jpg,832,832,crop,119,62,774,754
agri_0_9062_jpeg.rf.62fc7790fa792d5a359db7e58c9fdaaf.jpg,832,832,weed,22,142,393,703
agri_0_9062_jpeg.rf.62fc7790fa792d5a359db7e58c9fdaaf.jpg,832,832,weed,510,275,751,580
agri_0_6904_jpeg.rf.1590a387a8797c3ad490477ac1ad4aec.jpg,832,832,crop,253,146,813,726
agri_0_6904_jpeg.rf.1590a387a8797c3ad490477ac1ad4aec.jpg,832,832,crop,57,245,442,751
agri_0_6537_jpeg.rf.91de6f2dc4aafd9cbe27f4c366c439e3.jpg,832,832,crop,68,91,671,815
agri_0_9047_jpeg.rf.b47d8012257bef1010fb7a0b862840de.jpg,832,832,crop,12,104,822,669
agri_0_9047_jpeg.rf.b47d8012257bef1010fb7a0b862840de.jpg,832,832,crop,25,448,522,832
agri_0_915_jpeg.rf.a2d5dcf5fa0ffc025dabfcc1cbd7f466.jpg,832,832,weed,294,192,723,699
agri_0_8572_jpeg.rf.d88925e26a8362cf4da0f43d3cbfee30.jpg,832,832,crop,0,0,816,832
agri_0_6827_jpeg.rf.0d07fca8ff6b67395a4691e7459472b7.jpg,832,832,weed,166,61,555,687
agri_0_6481_jpeg.rf.05f3009d1068417ccf982ffcd5fcafdf.jpg,832,832,weed,160,130,771,776
agri_0_8794_jpeg.rf.60c86f56b998c4ffcfcbb80df0839ffe.jpg,832,832,crop,13,33,832,589
agri_0_9135_jpeg.rf.17dc9857d8df956706281bd67f7dbbd2.jpg,832,832,weed,303,223,579,459
agri_0_9135_jpeg.rf.17dc9857d8df956706281bd67f7dbbd2.jpg,832,832,weed,78,489,395,760
agri_0_909_jpeg.rf.6a2d32ef7943c9e108a4ac8fecd0c453.jpg,832,832,weed,295,204,594,539
agri_0_8704_jpeg.rf.315d03389abc49386e61ffc40a229f9b.jpg,832,832,crop,59,143,686,832
agri_0_8704_jpeg.rf.315d03389abc49386e61ffc40a229f9b.jpg,832,832,crop,389,7,730,327
agri_0_8556_jpeg.rf.29742a859e8ee2f008440592d79f7aa8.jpg,832,832,crop,3,181,717,756
agri_0_6801_jpeg.rf.e1b1f06cad84314e07ba1e9e5a637035.jpg,832,832,crop,0,0,832,832
agri_0_6801_jpeg.rf.e1b1f06cad84314e07ba1e9e5a637035.jpg,832,832,crop,428,9,832,377
agri_0_9132_jpeg.rf.ed37f28e59d1cfbc46cedf38d6ba8211.jpg,832,832,crop,251,154,832,832
agri_0_9132_jpeg.rf.ed37f28e59d1cfbc46cedf38d6ba8211.jpg,832,832,crop,0,114,433,782
agri_0_6750_jpeg.rf.a7f4426a8ff2ea0bdd04cf790249d596.jpg,832,832,weed,190,89,778,804
agri_0_9085_jpeg.rf.0c99fd320d50283404ae46d46e006d37.jpg,832,832,weed,0,0,832,832
agri_0_8682_jpeg.rf.a4f35a30a7c39fd2c1ae902e403e800a.jpg,832,832,crop,8,39,785,832
agri_0_9043_jpeg.rf.6c71c0bdb3d5122f7d892508b839168f.jpg,832,832,weed,203,194,685,620
agri_0_8830_jpeg.rf.d4a5b36dee734429d6c3cb5e1af14365.jpg,832,832,weed,15,32,480,646
agri_0_8830_jpeg.rf.d4a5b36dee734429d6c3cb5e1af14365.jpg,832,832,weed,482,98,795,675
agri_0_6907_jpeg.rf.7f398a026a5da68b7d05b05df6bc5781.jpg,832,832,crop,35,160,683,812
agri_0_6803_jpeg.rf.333b33b2011645be826406e056f2fb5d.jpg,832,832,weed,307,339,515,539
agri_0_8583_jpeg.rf.2a71a61b0362267ab624a5fc672f56ad.jpg,832,832,crop,127,109,652,746
agri_0_654_jpeg.rf.45b12bac8892b47ebb04f209772f6226.jpg,832,832,crop,173,47,832,832
agri_0_6574_jpeg.rf.5ab8c5b408403d367a98a0deb171fb15.jpg,832,832,weed,140,0,794,776
agri_0_8546_jpeg.rf.2399547ae3e5a387b0eeb415fddd7ca3.jpg,832,832,weed,187,175,832,828
agri_0_6708_jpeg.rf.154f3537db33dcb105cef3c11a4d9f71.jpg,832,832,weed,0,40,597,746
agri_0_6977_jpeg.rf.376ced8c203728ac987df406b58282c4.jpg,832,832,weed,158,316,617,759
